,game_date,url,san,uci,colour,side,move,game_state_after,game_state_before,eval_type_after,eval_after,material_eval_after,eval_type_before,eval_before,material_eval_before,flag_blunder,flag_checkmate,flag_check,flag_capture
871,2024-05-04,https://www.chess.com/game/live/108601183487,Rdd2,d8d2,black,1,25,1,0,cp,90,1,cp,2,1,0,0,0,0
872,2024-05-04,https://www.chess.com/game/live/108601183487,Rxe2,e1e2,white,0,26,1,1,cp,80,6,cp,90,1,0,0,0,1
873,2024-05-04,https://www.chess.com/game/live/108601183487,Rxe2,d2e2,black,1,26,1,1,cp,84,1,cp,80,6,0,0,0,1
874,2024-05-04,https://www.chess.com/game/live/108601183487,Nd5,c7d5,white,0,27,1,1,cp,89,1,cp,84,1,0,0,0,0
875,2024-05-04,https://www.chess.com/game/live/108601183487,Ne5,g6e5,black,1,27,1,1,cp,116,1,cp,89,1,0,0,0,0
876,2024-05-04,https://www.chess.com/game/live/108601183487,Ne7+,d5e7,white,0,28,0,1,cp,-16,1,cp,116,1,0,0,1,0
877,2024-05-04,https://www.chess.com/game/live/108601183487,Kf8,g8f8,black,1,28,0,0,cp,-23,1,cp,-16,1,0,0,0,0
878,2024-05-04,https://www.chess.com/game/live/108601183487,Nf5,e7f5,white,0,29,0,0,cp,-25,1,cp,-23,1,0,0,0,0
879,2024-05-04,https://www.chess.com/game/live/108601183487,Nd3,e5d3,black,1,29,0,0,cp,-28,1,cp,-25,1,0,0,0,0
880,2024-05-04,https://www.chess.com/game/live/108601183487,Nd6,f5d6,white,0,30,-1,0,cp,-76,1,cp,-28,1,0,0,0,0
881,2024-05-04,https://www.chess.com/game/live/108601183487,b5,b7b5,black,1,30,-1,-1,cp,-107,1,cp,-76,1,0,0,0,0
882,2024-05-04,https://www.chess.com/game/live/108601183487,Nb7,d6b7,white,0,31,-1,-1,cp,-182,1,cp,-107,1,0,0,0,0
883,2024-05-04,https://www.chess.com/game/live/108601183487,c4,c5c4,black,1,31,-1,-1,cp,-180,1,cp,-182,1,0,0,0,0
884,2024-05-04,https://www.chess.com/game/live/108601183487,Nd6,b7d6,white,0,32,-2,-1,cp,-209,1,cp,-180,1,0,0,0,0
885,2024-05-04,https://www.chess.com/game/live/108601183487,Rxf2,e2f2,black,1,32,-1,-2,cp,-171,0,cp,-209,1,0,0,0,1
886,2024-05-04,https://www.chess.com/game/live/108601183487,Rf1,b1f1,white,0,33,-2,-1,cp,-226,0,cp,-171,0,0,0,0,0
887,2024-05-04,https://www.chess.com/game/live/108601183487,Rxf1+,f2f1,black,1,33,-2,-2,cp,-244,-5,cp,-226,0,0,0,1,1
888,2024-05-04,https://www.chess.com/game/live/108601183487,Kxf1,g1f1,white,0,34,-2,-2,cp,-260,0,cp,-244,-5,0,0,0,1
889,2024-05-04,https://www.chess.com/game/live/108601183487,Nxb2,d3b2,black,1,34,-2,-2,cp,-267,-1,cp,-260,0,0,0,0,1
890,2024-05-04,https://www.chess.com/game/live/108601183487,Ke2,f1e2,white,0,35,-2,-2,cp,-275,-1,cp,-267,-1,0,0,0,0
891,2024-05-04,https://www.chess.com/game/live/108601183487,Nd3,b2d3,black,1,35,-1,-2,cp,-184,-1,cp,-275,-1,0,0,0,0
892,2024-05-04,https://www.chess.com/game/live/108601183487,Ke3,e2e3,white,0,36,-2,-1,cp,-205,-1,cp,-184,-1,0,0,0,0
893,2024-05-04,https://www.chess.com/game/live/108601183487,a5,a6a5,black,1,36,1,-2,cp,175,-1,cp,-205,-1,1,0,0,0
894,2024-05-04,https://www.chess.com/game/live/108601183487,Nxb5,d6b5,white,0,37,1,1,cp,145,0,cp,175,-1,0,0,0,1
895,2024-05-04,https://www.chess.com/game/live/108601183487,a4,a5a4,black,1,37,2,1,cp,237,0,cp,145,0,0,0,0,0
896,2024-05-04,https://www.chess.com/game/live/108601183487,Nd6,b5d6,white,0,38,2,2,cp,281,0,cp,237,0,0,0,0,0
897,2024-05-04,https://www.chess.com/game/live/108601183487,Nb2,d3b2,black,1,38,2,2,cp,301,0,cp,281,0,0,0,0,0
898,2024-05-04,https://www.chess.com/game/live/108601183487,Kd4,e3d4,white,0,39,2,2,cp,279,0,cp,301,0,0,0,0,0
899,2024-05-04,https://www.chess.com/game/live/108601183487,Ke7,f8e7,black,1,39,2,2,cp,385,0,cp,279,0,0,0,0,0
900,2024-05-04,https://www.chess.com/game/live/108601183487,Nxc4,d6c4,white,0,40,2,2,cp,391,1,cp,385,0,0,0,0,1
901,2024-05-04,https://www.chess.com/game/live/108601183487,Nxc4,b2c4,black,1,40,3,2,cp,417,-2,cp,391,1,0,0,0,1
902,2024-05-04,https://www.chess.com/game/live/108601183487,Kxc4,d4c4,white,0,41,3,3,cp,454,1,cp,417,-2,0,0,0,1
903,2024-05-04,https://www.chess.com/game/live/108601183487,f5,f7f5,black,1,41,3,3,cp,467,1,cp,454,1,0,0,0,0
904,2024-05-04,https://www.chess.com/game/live/108601183487,a3,a2a3,white,0,42,3,3,cp,438,1,cp,467,1,0,0,0,0
905,2024-05-04,https://www.chess.com/game/live/108601183487,h5,h7h5,black,1,42,3,3,cp,454,1,cp,438,1,0,0,0,0
906,2024-05-04,https://www.chess.com/game/live/108601183487,Kb4,c4b4,white,0,43,3,3,cp,479,1,cp,454,1,0,0,0,0
907,2024-05-04,https://www.chess.com/game/live/108601183487,h4,h5h4,black,1,43,3,3,cp,513,1,cp,479,1,0,0,0,0
908,2024-05-04,https://www.chess.com/game/live/108601183487,Kxa4,b4a4,white,0,44,3,3,cp,471,2,cp,513,1,0,0,0,1
909,2024-05-04,https://www.chess.com/game/live/108601183487,f4,f5f4,black,1,44,3,3,cp,545,2,cp,471,2,0,0,0,0
910,2024-05-04,https://www.chess.com/game/live/108601183487,Kb5,a4b5,white,0,45,-3,3,cp,-538,2,cp,545,2,1,0,0,0
911,2024-05-04,https://www.chess.com/game/live/108601183487,h3,h4h3,black,1,45,-3,-3,cp,-581,2,cp,-538,2,0,0,0,0
912,2024-05-04,https://www.chess.com/game/live/108601183487,gxh3,g2h3,white,0,46,-3,-3,cp,-580,3,cp,-581,2,0,0,0,1
913,2024-05-04,https://www.chess.com/game/live/108601183487,f3,f4f3,black,1,46,-3,-3,cp,-585,3,cp,-580,3,0,0,0,0
914,2024-05-04,https://www.chess.com/game/live/108601183487,a4,a3a4,white,0,47,-3,-3,cp,-586,3,cp,-585,3,0,0,0,0
915,2024-05-04,https://www.chess.com/game/live/108601183487,f2,f3f2,black,1,47,-3,-3,cp,-591,3,cp,-586,3,0,0,0,0
916,2024-05-04,https://www.chess.com/game/live/108601183487,a5,a4a5,white,0,48,-3,-3,cp,-598,3,cp,-591,3,0,0,0,0
917,2024-05-04,https://www.chess.com/game/live/108601183487,f1=Q+,f2f1q,black,1,48,-3,-3,cp,-594,-5,cp,-598,3,0,0,1,1
918,2024-05-04,https://www.chess.com/game/live/108601183487,Kb6,b5b6,white,0,49,-4,-3,mate,-6,-5,cp,-594,-5,0,0,0,0
919,2024-05-04,https://www.chess.com/game/live/108601183487,Qxh3,f1h3,black,1,49,-3,-4,cp,-612,-6,mate,-6,-5,0,0,0,1
920,2024-05-04,https://www.chess.com/game/live/108601183487,a6,a5a6,white,0,50,-3,-3,cp,-632,-6,cp,-612,-6,0,0,0,0
921,2024-05-04,https://www.chess.com/game/live/108601183487,Qe6+,h3e6,black,1,50,-3,-3,cp,-609,-6,cp,-632,-6,0,0,1,0
922,2024-05-04,https://www.chess.com/game/live/108601183487,Kb7,b6b7,white,0,51,-4,-3,mate,-7,-6,cp,-609,-6,0,0,0,0
923,2024-05-04,https://www.chess.com/game/live/108601183487,Qd7+,e6d7,black,1,51,-4,-4,mate,-8,-6,mate,-7,-6,0,0,1,0
924,2024-05-04,https://www.chess.com/game/live/108601183487,Kb8,b7b8,white,0,52,-4,-4,mate,-8,-6,mate,-8,-6,0,0,0,0
925,2024-05-04,https://www.chess.com/game/live/108601183487,Qb5+,d7b5,black,1,52,-4,-4,mate,-9,-6,mate,-8,-6,0,0,1,0
926,2024-05-04,https://www.chess.com/game/live/108601183487,Ka7,b8a7,white,0,53,-4,-4,mate,-8,-6,mate,-9,-6,0,0,0,0
927,2024-05-04,https://www.chess.com/game/live/108601183487,Kd7,e7d7,black,1,53,-4,-4,mate,-4,-6,mate,-8,-6,0,0,0,0
928,2024-05-04,https://www.chess.com/game/live/108601183487,h4,h2h4,white,0,54,-4,-4,mate,-2,-6,mate,-4,-6,0,0,0,0
929,2024-05-04,https://www.chess.com/game/live/108601183487,Kc8,d7c8,black,1,54,-4,-4,mate,-1,-6,mate,-2,-6,0,0,0,0
930,2024-05-04,https://www.chess.com/game/live/108601183487,h5,h4h5,white,0,55,-4,-4,mate,-1,-6,mate,-1,-6,0,0,0,0
931,2024-05-04,https://www.chess.com/game/live/108601183487,Qb8#,b5b8,black,1,55,-5,-4,mate,0,-6,mate,-1,-6,0,1,1,0
932,2024-05-04,https://www.chess.com/game/live/108602964141,e4,e2e4,white,0,1,0,0,cp,35,0,cp,31,0,0,0,0,0
933,2024-05-04,https://www.chess.com/game/live/108602964141,c6,c7c6,black,1,1,0,0,cp,44,0,cp,35,0,0,0,0,0
934,2024-05-04,https://www.chess.com/game/live/108602964141,d4,d2d4,white,0,2,0,0,cp,42,0,cp,44,0,0,0,0,0
935,2024-05-04,https://www.chess.com/game/live/108602964141,d5,d7d5,black,1,2,0,0,cp,37,0,cp,42,0,0,0,0,0
936,2024-05-04,https://www.chess.com/game/live/108602964141,exd5,e4d5,white,0,3,0,0,cp,16,1,cp,37,0,0,0,0,1
937,2024-05-04,https://www.chess.com/game/live/108602964141,cxd5,c6d5,black,1,3,0,0,cp,30,0,cp,16,1,0,0,0,1
938,2024-05-04,https://www.chess.com/game/live/108602964141,Bd3,f1d3,white,0,4,0,0,cp,21,0,cp,30,0,0,0,0,0
939,2024-05-04,https://www.chess.com/game/live/108602964141,Nf6,g8f6,black,1,4,0,0,cp,13,0,cp,21,0,0,0,0,0
940,2024-05-04,https://www.chess.com/game/live/108602964141,Nf3,g1f3,white,0,5,0,0,cp,27,0,cp,13,0,0,0,0,0
941,2024-05-04,https://www.chess.com/game/live/108602964141,Bg4,c8g4,black,1,5,0,0,cp,36,0,cp,27,0,0,0,0,0
942,2024-05-04,https://www.chess.com/game/live/108602964141,h3,h2h3,white,0,6,0,0,cp,31,0,cp,36,0,0,0,0,0
943,2024-05-04,https://www.chess.com/game/live/108602964141,Bxf3,g4f3,black,1,6,0,0,cp,29,-3,cp,31,0,0,0,0,1
944,2024-05-04,https://www.chess.com/game/live/108602964141,Qxf3,d1f3,white,0,7,0,0,cp,27,0,cp,29,-3,0,0,0,1
945,2024-05-04,https://www.chess.com/game/live/108602964141,Nc6,b8c6,black,1,7,0,0,cp,27,0,cp,27,0,0,0,0,0
946,2024-05-04,https://www.chess.com/game/live/108602964141,c3,c2c3,white,0,8,0,0,cp,23,0,cp,27,0,0,0,0,0
947,2024-05-04,https://www.chess.com/game/live/108602964141,e6,e7e6,black,1,8,0,0,cp,28,0,cp,23,0,0,0,0,0
948,2024-05-04,https://www.chess.com/game/live/108602964141,O-O,e1g1,white,0,9,0,0,cp,22,0,cp,28,0,0,0,0,0
949,2024-05-04,https://www.chess.com/game/live/108602964141,Be7,f8e7,black,1,9,0,0,cp,45,0,cp,22,0,0,0,0,0
950,2024-05-04,https://www.chess.com/game/live/108602964141,Re1,f1e1,white,0,10,0,0,cp,48,0,cp,45,0,0,0,0,0
951,2024-05-04,https://www.chess.com/game/live/108602964141,O-O,e8g8,black,1,10,0,0,cp,45,0,cp,48,0,0,0,0,0
952,2024-05-04,https://www.chess.com/game/live/108602964141,Nd2,b1d2,white,0,11,0,0,cp,43,0,cp,45,0,0,0,0,0
953,2024-05-04,https://www.chess.com/game/live/108602964141,a6,a7a6,black,1,11,1,0,cp,55,0,cp,43,0,0,0,0,0
954,2024-05-04,https://www.chess.com/game/live/108602964141,Nf1,d2f1,white,0,12,1,1,cp,61,0,cp,55,0,0,0,0,0
955,2024-05-04,https://www.chess.com/game/live/108602964141,b5,b7b5,black,1,12,0,1,cp,46,0,cp,61,0,0,0,0,0
956,2024-05-04,https://www.chess.com/game/live/108602964141,g3,g2g3,white,0,13,0,0,cp,29,0,cp,46,0,0,0,0,0
957,2024-05-04,https://www.chess.com/game/live/108602964141,Bd6,e7d6,black,1,13,1,0,cp,62,0,cp,29,0,0,0,0,0
958,2024-05-04,https://www.chess.com/game/live/108602964141,Ne3,f1e3,white,0,14,1,1,cp,67,0,cp,62,0,0,0,0,0
959,2024-05-04,https://www.chess.com/game/live/108602964141,Qc7,d8c7,black,1,14,1,1,cp,51,0,cp,67,0,0,0,0,0
960,2024-05-04,https://www.chess.com/game/live/108602964141,Ng4,e3g4,white,0,15,1,1,cp,75,0,cp,51,0,0,0,0,0
961,2024-05-04,https://www.chess.com/game/live/108602964141,Nxg4,f6g4,black,1,15,1,1,cp,130,-3,cp,75,0,0,0,0,1
962,2024-05-04,https://www.chess.com/game/live/108602964141,Qxg4,f3g4,white,0,16,0,1,cp,32,0,cp,130,-3,0,0,0,1
963,2024-05-04,https://www.chess.com/game/live/108602964141,e5,e6e5,black,1,16,0,0,cp,21,0,cp,32,0,0,0,0,0
964,2024-05-04,https://www.chess.com/game/live/108602964141,Bh6,c1h6,white,0,17,0,0,cp,36,0,cp,21,0,0,0,0,0
965,2024-05-04,https://www.chess.com/game/live/108602964141,g6,g7g6,black,1,17,2,0,cp,239,0,cp,36,0,1,0,0,0
966,2024-05-04,https://www.chess.com/game/live/108602964141,Qf3,g4f3,white,0,18,1,2,cp,103,0,cp,239,0,0,0,0,0
967,2024-05-04,https://www.chess.com/game/live/108602964141,Rfe8,f8e8,black,1,18,1,1,cp,178,0,cp,103,0,0,0,0,0
968,2024-05-04,https://www.chess.com/game/live/108602964141,Qf6,f3f6,white,0,19,1,1,cp,65,0,cp,178,0,0,0,0,0
969,2024-05-04,https://www.chess.com/game/live/108602964141,Bf8,d6f8,black,1,19,1,1,cp,64,0,cp,65,0,0,0,0,0
970,2024-05-04,https://www.chess.com/game/live/108602964141,Bxf8,h6f8,white,0,20,1,1,cp,70,3,cp,64,0,0,0,0,1
971,2024-05-04,https://www.chess.com/game/live/108602964141,Rxf8,e8f8,black,1,20,1,1,cp,75,0,cp,70,3,0,0,0,1
972,2024-05-04,https://www.chess.com/game/live/108602964141,dxe5,d4e5,white,0,21,1,1,cp,71,1,cp,75,0,0,0,0,1
973,2024-05-04,https://www.chess.com/game/live/108602964141,Rae8,a8e8,black,1,21,1,1,cp,67,1,cp,71,1,0,0,0,0
974,2024-05-04,https://www.chess.com/game/live/108602964141,Rad1,a1d1,white,0,22,0,1,cp,31,1,cp,67,1,0,0,0,0
975,2024-05-04,https://www.chess.com/game/live/108602964141,Nxe5,c6e5,black,1,22,0,0,cp,20,0,cp,31,1,0,0,0,1
976,2024-05-04,https://www.chess.com/game/live/108602964141,Bf1,d3f1,white,0,23,0,0,cp,15,0,cp,20,0,0,0,0,0
977,2024-05-04,https://www.chess.com/game/live/108602964141,Re6,e8e6,black,1,23,0,0,cp,20,0,cp,15,0,0,0,0,0
978,2024-05-04,https://www.chess.com/game/live/108602964141,Qf4,f6f4,white,0,24,0,0,cp,49,0,cp,20,0,0,0,0,0
979,2024-05-04,https://www.chess.com/game/live/108602964141,Kg7,g8g7,black,1,24,1,0,cp,160,0,cp,49,0,0,0,0,0
980,2024-05-04,https://www.chess.com/game/live/108602964141,Bg2,f1g2,white,0,25,1,1,cp,124,0,cp,160,0,0,0,0,0
981,2024-05-04,https://www.chess.com/game/live/108602964141,Rfe8,f8e8,black,1,25,1,1,cp,172,0,cp,124,0,0,0,0,0
982,2024-05-04,https://www.chess.com/game/live/108602964141,Kf1,g1f1,white,0,26,0,1,cp,-19,0,cp,172,0,0,0,0,0
983,2024-05-04,https://www.chess.com/game/live/108602964141,Nd3,e5d3,black,1,26,1,0,cp,187,0,cp,-19,0,0,0,0,0
984,2024-05-04,https://www.chess.com/game/live/108602964141,Rxe6,e1e6,white,0,27,0,1,cp,0,5,cp,187,0,0,0,0,1
985,2024-05-04,https://www.chess.com/game/live/108602964141,Nxf4,d3f4,black,1,27,0,0,cp,0,-4,cp,0,5,0,0,0,1
986,2024-05-04,https://www.chess.com/game/live/108602964141,Rxe8,e6e8,white,0,28,0,0,cp,0,1,cp,0,-4,0,0,0,1
987,2024-05-04,https://www.chess.com/game/live/108602964141,Nxg2,f4g2,black,1,28,0,0,cp,0,-2,cp,0,1,0,0,0,1
988,2024-05-04,https://www.chess.com/game/live/108602964141,Kxg2,f1g2,white,0,29,0,0,cp,0,1,cp,0,-2,0,0,0,1
989,2024-05-04,https://www.chess.com/game/live/108602964141,Qc4,c7c4,black,1,29,1,0,cp,66,1,cp,0,1,0,0,0,0
990,2024-05-04,https://www.chess.com/game/live/108602964141,Rd8,e8d8,white,0,30,0,1,cp,-2,1,cp,66,1,0,0,0,0
991,2024-05-04,https://www.chess.com/game/live/108602964141,Qxa2,c4a2,black,1,30,1,0,cp,57,0,cp,-2,1,0,0,0,1
992,2024-05-04,https://www.chess.com/game/live/108602964141,R8xd5,d8d5,white,0,31,0,1,cp,-36,1,cp,57,0,0,0,0,1
993,2024-05-04,https://www.chess.com/game/live/108602964141,Qxb2,a2b2,black,1,31,0,0,cp,-35,0,cp,-36,1,0,0,0,1
994,2024-05-04,https://www.chess.com/game/live/108602964141,R1d2,d1d2,white,0,32,-2,0,cp,-225,0,cp,-35,0,1,0,0,0
995,2024-05-04,https://www.chess.com/game/live/108602964141,Qxc3,b2c3,black,1,32,-2,-2,cp,-268,-1,cp,-225,0,0,0,0,1
996,2024-05-04,https://www.chess.com/game/live/108602964141,Rd6,d5d6,white,0,33,-2,-2,cp,-272,-1,cp,-268,-1,0,0,0,0
997,2024-05-04,https://www.chess.com/game/live/108602964141,a5,a6a5,black,1,33,-2,-2,cp,-263,-1,cp,-272,-1,0,0,0,0
998,2024-05-04,https://www.chess.com/game/live/108602964141,R2d3,d2d3,white,0,34,-2,-2,cp,-294,-1,cp,-263,-1,0,0,0,0
999,2024-05-04,https://www.chess.com/game/live/108602964141,Qa1,c3a1,black,1,34,-2,-2,cp,-225,-1,cp,-294,-1,0,0,0,0
1000,2024-05-04,https://www.chess.com/game/live/108602964141,R6d5,d6d5,white,0,35,-2,-2,cp,-278,-1,cp,-225,-1,0,0,0,0
1001,2024-05-04,https://www.chess.com/game/live/108602964141,Qa4,a1a4,black,1,35,-2,-2,cp,-286,-1,cp,-278,-1,0,0,0,0
1002,2024-05-04,https://www.chess.com/game/live/108602964141,R3d4,d3d4,white,0,36,-2,-2,cp,-323,-1,cp,-286,-1,0,0,0,0
1003,2024-05-04,https://www.chess.com/game/live/108602964141,b4,b5b4,black,1,36,-2,-2,cp,-323,-1,cp,-323,-1,0,0,0,0
1004,2024-05-04,https://www.chess.com/game/live/108602964141,h4,h3h4,white,0,37,-2,-2,cp,-385,-1,cp,-323,-1,0,0,0,0
1005,2024-05-04,https://www.chess.com/game/live/108602964141,Qa3,a4a3,black,1,37,-2,-2,cp,-260,-1,cp,-385,-1,0,0,0,0
1006,2024-05-04,https://www.chess.com/game/live/108602964141,Rd3,d4d3,white,0,38,-2,-2,cp,-373,-1,cp,-260,-1,0,0,0,0
1007,2024-05-04,https://www.chess.com/game/live/108602964141,b3,b4b3,black,1,38,-2,-2,cp,-385,-1,cp,-373,-1,0,0,0,0
1008,2024-05-04,https://www.chess.com/game/live/108602964141,Rb5,d5b5,white,0,39,-2,-2,cp,-359,-1,cp,-385,-1,0,0,0,0
1009,2024-05-04,https://www.chess.com/game/live/108602964141,a4,a5a4,black,1,39,-2,-2,cp,-382,-1,cp,-359,-1,0,0,0,0
1010,2024-05-04,https://www.chess.com/game/live/108602964141,Rb7,b5b7,white,0,40,-3,-2,cp,-401,-1,cp,-382,-1,0,0,0,0
1011,2024-05-04,https://www.chess.com/game/live/108602964141,Qa2,a3a2,black,1,40,-2,-3,cp,-380,-1,cp,-401,-1,0,0,0,0
1012,2024-05-04,https://www.chess.com/game/live/108602964141,Rdd7,d3d7,white,0,41,-3,-2,cp,-486,-1,cp,-380,-1,0,0,0,0
1013,2024-05-04,https://www.chess.com/game/live/108602964141,b2,b3b2,black,1,41,-3,-3,cp,-506,-1,cp,-486,-1,0,0,0,0
1014,2024-05-04,https://www.chess.com/game/live/108602964141,Rd1,d7d1,white,0,42,-3,-3,cp,-552,-1,cp,-506,-1,0,0,0,0
1015,2024-05-04,https://www.chess.com/game/live/108602964141,a3,a4a3,black,1,42,-3,-3,cp,-561,-1,cp,-552,-1,0,0,0,0
1016,2024-05-04,https://www.chess.com/game/live/108602964141,Rb8,b7b8,white,0,43,-3,-3,cp,-618,-1,cp,-561,-1,0,0,0,0
1017,2024-05-04,https://www.chess.com/game/live/108602964141,Qa1,a2a1,black,1,43,-3,-3,cp,-633,-1,cp,-618,-1,0,0,0,0
1018,2024-05-04,https://www.chess.com/game/live/108602964141,Rdd8,d1d8,white,0,44,-3,-3,cp,-705,-1,cp,-633,-1,0,0,0,0
1019,2024-05-04,https://www.chess.com/game/live/108602964141,b1=Q,b2b1q,black,1,44,-3,-3,cp,-749,-9,cp,-705,-1,0,0,0,1
1020,2024-05-04,https://www.chess.com/game/live/108602964141,Rg8+,d8g8,white,0,45,-3,-3,cp,-749,-9,cp,-749,-9,0,0,1,0
1021,2024-05-04,https://www.chess.com/game/live/108602964141,Kh6,g7h6,black,1,45,-3,-3,cp,-773,-9,cp,-749,-9,0,0,0,0
1022,2024-05-05,https://www.chess.com/game/live/108662370029,d4,d2d4,white,0,1,0,0,cp,20,0,cp,31,0,0,0,0,0
1023,2024-05-05,https://www.chess.com/game/live/108662370029,g6,g7g6,black,1,1,1,0,cp,66,0,cp,20,0,0,0,0,0
1024,2024-05-05,https://www.chess.com/game/live/108662370029,Nc3,b1c3,white,0,2,0,1,cp,46,0,cp,66,0,0,0,0,0
1025,2024-05-05,https://www.chess.com/game/live/108662370029,Bg7,f8g7,black,1,2,1,0,cp,68,0,cp,46,0,0,0,0,0
1026,2024-05-05,https://www.chess.com/game/live/108662370029,Bf4,c1f4,white,0,3,0,1,cp,6,0,cp,68,0,0,0,0,0
1027,2024-05-05,https://www.chess.com/game/live/108662370029,Nf6,g8f6,black,1,3,1,0,cp,65,0,cp,6,0,0,0,0,0
1028,2024-05-05,https://www.chess.com/game/live/108662370029,e4,e2e4,white,0,4,1,1,cp,57,0,cp,65,0,0,0,0,0
1029,2024-05-05,https://www.chess.com/game/live/108662370029,d6,d7d6,black,1,4,1,1,cp,86,0,cp,57,0,0,0,0,0
1030,2024-05-05,https://www.chess.com/game/live/108662370029,e5,e4e5,white,0,5,-1,1,cp,-73,0,cp,86,0,1,0,0,0
1031,2024-05-05,https://www.chess.com/game/live/108662370029,Nh5,f6h5,black,1,5,-1,-1,cp,-62,0,cp,-73,0,0,0,0,0
1032,2024-05-05,https://www.chess.com/game/live/108662370029,Bg5,f4g5,white,0,6,-1,-1,cp,-101,0,cp,-62,0,0,0,0,0
1033,2024-05-05,https://www.chess.com/game/live/108662370029,dxe5,d6e5,black,1,6,-1,-1,cp,-101,-1,cp,-101,0,0,0,0,1
1034,2024-05-05,https://www.chess.com/game/live/108662370029,dxe5,d4e5,white,0,7,-1,-1,cp,-113,0,cp,-101,-1,0,0,0,1
1035,2024-05-05,https://www.chess.com/game/live/108662370029,Qxd1+,d8d1,black,1,7,-1,-1,cp,-118,-9,cp,-113,0,0,0,1,1
1036,2024-05-05,https://www.chess.com/game/live/108662370029,Rxd1,a1d1,white,0,8,-1,-1,cp,-114,0,cp,-118,-9,0,0,0,1
1037,2024-05-05,https://www.chess.com/game/live/108662370029,Bxe5,g7e5,black,1,8,-1,-1,cp,-104,-1,cp,-114,0,0,0,0,1
1038,2024-05-05,https://www.chess.com/game/live/108662370029,Nf3,g1f3,white,0,9,-1,-1,cp,-110,-1,cp,-104,-1,0,0,0,0
1039,2024-05-05,https://www.chess.com/game/live/108662370029,Bg7,e5g7,black,1,9,2,-1,cp,341,-1,cp,-110,-1,1,0,0,0
1040,2024-05-05,https://www.chess.com/game/live/108662370029,Nd5,c3d5,white,0,10,2,2,cp,372,-1,cp,341,-1,0,0,0,0
1041,2024-05-05,https://www.chess.com/game/live/108662370029,O-O,e8g8,black,1,10,2,2,cp,360,-1,cp,372,-1,0,0,0,0
1042,2024-05-05,https://www.chess.com/game/live/108662370029,Nxc7,d5c7,white,0,11,2,2,cp,375,0,cp,360,-1,0,0,0,1
1043,2024-05-05,https://www.chess.com/game/live/108662431679,e4,e2e4,white,0,1,0,0,cp,35,0,cp,31,0,0,0,0,0
1044,2024-05-05,https://www.chess.com/game/live/108662431679,e6,e7e6,black,1,1,0,0,cp,37,0,cp,35,0,0,0,0,0
1045,2024-05-05,https://www.chess.com/game/live/108662431679,d4,d2d4,white,0,2,0,0,cp,41,0,cp,37,0,0,0,0,0
1046,2024-05-05,https://www.chess.com/game/live/108662431679,d5,d7d5,black,1,2,0,0,cp,34,0,cp,41,0,0,0,0,0
1047,2024-05-05,https://www.chess.com/game/live/108662431679,e5,e4e5,white,0,3,0,0,cp,30,0,cp,34,0,0,0,0,0
1048,2024-05-05,https://www.chess.com/game/live/108662431679,c5,c7c5,black,1,3,0,0,cp,21,0,cp,30,0,0,0,0,0
1049,2024-05-05,https://www.chess.com/game/live/108662431679,c3,c2c3,white,0,4,0,0,cp,22,0,cp,21,0,0,0,0,0
1050,2024-05-05,https://www.chess.com/game/live/108662431679,Nc6,b8c6,black,1,4,0,0,cp,21,0,cp,22,0,0,0,0,0
1051,2024-05-05,https://www.chess.com/game/live/108662431679,Nf3,g1f3,white,0,5,0,0,cp,18,0,cp,21,0,0,0,0,0
1052,2024-05-05,https://www.chess.com/game/live/108662431679,Bd7,c8d7,black,1,5,0,0,cp,21,0,cp,18,0,0,0,0,0
1053,2024-05-05,https://www.chess.com/game/live/108662431679,a3,a2a3,white,0,6,0,0,cp,17,0,cp,21,0,0,0,0,0
1054,2024-05-05,https://www.chess.com/game/live/108662431679,cxd4,c5d4,black,1,6,1,0,cp,57,-1,cp,17,0,0,0,0,1
1055,2024-05-05,https://www.chess.com/game/live/108662431679,cxd4,c3d4,white,0,7,1,1,cp,62,0,cp,57,-1,0,0,0,1
1056,2024-05-05,https://www.chess.com/game/live/108662431679,Nge7,g8e7,black,1,7,1,1,cp,55,0,cp,62,0,0,0,0,0
1057,2024-05-05,https://www.chess.com/game/live/108662431679,Nc3,b1c3,white,0,8,0,1,cp,45,0,cp,55,0,0,0,0,0
1058,2024-05-05,https://www.chess.com/game/live/108662431679,Qb6,d8b6,black,1,8,1,0,cp,79,0,cp,45,0,0,0,0,0
1059,2024-05-05,https://www.chess.com/game/live/108662431679,Be2,f1e2,white,0,9,0,1,cp,47,0,cp,79,0,0,0,0,0
1060,2024-05-05,https://www.chess.com/game/live/108662431679,Nf5,e7f5,black,1,9,1,0,cp,54,0,cp,47,0,0,0,0,0
1061,2024-05-05,https://www.chess.com/game/live/108662431679,Na4,c3a4,white,0,10,1,1,cp,54,0,cp,54,0,0,0,0,0
1062,2024-05-05,https://www.chess.com/game/live/108662431679,Qc7,b6c7,black,1,10,1,1,cp,74,0,cp,54,0,0,0,0,0
1063,2024-05-05,https://www.chess.com/game/live/108662431679,O-O,e1g1,white,0,11,1,1,cp,74,0,cp,74,0,0,0,0,0
1064,2024-05-05,https://www.chess.com/game/live/108662431679,a6,a7a6,black,1,11,1,1,cp,69,0,cp,74,0,0,0,0,0
1065,2024-05-05,https://www.chess.com/game/live/108662431679,Nc5,a4c5,white,0,12,-1,1,cp,-139,0,cp,69,0,1,0,0,0
